/Vin (frequency=10055.56) X,/Vin (frequency=10055.56) Y,/Vin (frequency=11000) X,/Vin (frequency=11000) Y,/Vin (frequency=9111.111) X,/Vin (frequency=9111.111) Y,/Vin (frequency=8166.667) X,/Vin (frequency=8166.667) Y,/Vin (frequency=7222.222) X,/Vin (frequency=7222.222) Y,/Vin (frequency=6277.778) X,/Vin (frequency=6277.778) Y,/Vin (frequency=5333.333) X,/Vin (frequency=5333.333) Y,/Vin (frequency=4388.889) X,/Vin (frequency=4388.889) Y,/Vin (frequency=3444.444) X,/Vin (frequency=3444.444) Y,/Vin (frequency=2500) X,/Vin (frequency=2500) Y
0.000111123470474473,1.703788939658655,0.0001006582286229639,1.699902481831408,0.0001242766271110347,1.709080127397918,0.0001407666052430066,1.714573902878568,0.0001622578413819318,1.720516331221827,0.0001900950461138021,1.724947008490262,0.000210480636440131,1.705660745119571,0.0001529215890574055,1.579649699526853,0.0001593807405109718,1.625779249949654,0.0001101513170883037,1.72895900133242
0.0001111357304747018,1.703834763638113,0.0001006856256270194,1.700020729115821,0.0001242778473997272,1.709083892076915,0.0001407786956279658,1.714603150583858,0.0001622719545367702,1.720540457558527,0.0001902200461138021,1.725083387217443,0.000214480636440131,1.712830547218041,0.0001569215890574055,1.575893649873113,0.0001633807405109718,1.619281594504783,0.0001132643933031185,1.728243183084953
0.0001111602504751594,1.703926314656524,0.0001006935958051596,1.700055095270803,0.0001242802879771123,1.709091420569804,0.0001408028763978843,1.71466157138271,0.0001622850925641357,1.720562890917089,0.0001902512961138021,1.725117196808479,0.000218480636440131,1.718872999351156,0.0001609215890574055,1.573038428852625,0.0001673807405109718,1.613014154578986,0.0001172643933031185,1.727049147249294
0.0001112092904760745,1.704109028162771,0.0001007078488650661,1.700116514344608,0.0001242851691318825,1.709106474094649,0.0001408512379377214,1.714778114218962,0.0001622971013776275,1.720583374186685,0.0001903137961138021,1.725184473521592,0.000222480636440131,1.723679727188075,0.0001649215890574055,1.571118719125,0.0001713807405109718,1.607023863430479,0.0001212643933031185,1.725551065924182
0.0001112338104765321,1.704200190212131,0.0001007345409481892,1.70023140458956,0.0001242949314414229,1.709136567296494,0.0001409002884454328,1.714895909831578,0.0001623087638682211,1.720603246674069,0.0001903294211138021,1.725201221314902,0.000226480636440131,1.727164527850996,0.0001689215890574055,1.570157831683166,0.0001753807405109718,1.601355577538745,0.0001252643933031185,1.723754858578473
0.0001112394863770791,1.704221273909026,0.0001007670994827524,1.700371314185344,0.0001243144560605037,1.709196698275916,0.0001409248136992886,1.714954653506797,0.0001623200554669839,1.720622468331785,0.0001903606711138021,1.72523463119501,0.000226980636440131,1.727503800900506,0.0001729215890574055,1.570167422788779,0.0001793807405109717,1.596051740710418,0.0001292643933031185,1.721667621092082
0.0001112470951235172,1.704249526413616,0.0001008107226577694,1.700558370445048,0.0001243535052986653,1.709316738274917,0.0001409370763262164,1.714983986770912,0.0001623315607108176,1.720642034604051,0.0001903675680216969,1.725241989393336,0.000227980636440131,1.72811698231552,0.0001769215890574054,1.571147352573876,0.0001833807405109717,1.591152066262475,0.0001332643933031184,1.719297597723893
0.0001112536122263219,1.704273715500306,0.00010087129508545,1.700817342552236,0.0001243826911287776,1.709406263939042,0.0001409483346850408,1.715010895082654,0.0001623453261602224,1.720665419367723,0.0001903731066564492,1.725247894440523,0.000228230636440131,1.728256596756328,0.0001809215890574054,1.573085687024029,0.0001873807405109717,1.586693239662538,0.0001372643933031184,1.71665414854826
0.0001112599403023836,1.704297194183157,0.000100964922159501,1.701215882789918,0.0001243972840438337,1.709450964592352,0.0001409602662371538,1.715039388692972,0.0001623642803498225,1.720697573642687,0.0001903798347588589,1.72525506281395,0.0002287306364401311,1.72851933866481,0.0001849215890574054,1.575958843315451,0.0001913807405109717,1.582708643852801,0.0001412643933031184,1.713747712488734
0.0001112624021271819,1.704306325799616,0.0001011489776375199,1.701993079378712,0.0001244168015981223,1.709510685410956,0.0001409693578615299,1.715061083936093,0.0001623971586006856,1.720753224910545,0.0001903932909636785,1.725269383658824,0.0002297306364401311,1.728978624780877,0.0001889215890574054,1.579731876736086,0.0001953807405109717,1.579228109314178,0.0001452643933031184,1.710589766095003
0.0001112673257767784,1.704324585090442,0.0001015170885935576,1.703522104774362,0.0001244227059870346,1.709528737329549,0.000140977946447111,1.715081565776091,0.0001624629151024118,1.720864054806801,0.0001904202033733177,1.725297961726536,0.0002297787668268698,1.728998497233519,0.0001929215890574054,1.584358905699858,0.0001993807405109717,1.576277690741924,0.0001492643933031184,1.707192778225829
0.0001112733277775285,1.704346836321468,0.0001021997352873581,1.70626519088702,0.000124431862660994,1.709556719242089,0.0001409821445504655,1.71509157270657,0.0001625527184745827,1.721014395191106,0.0001904740281925959,1.725354863261285,0.0002298201079920376,1.729015402432202,0.0001969215890574054,1.589783669684847,0.0002033807405109717,1.573879472004633,0.0001532643933031184,1.703570160816937
0.0001112794465709098,1.704369512492477,0.0001035650286749589,1.711369824722124,0.0001244403957881014,1.709582780923286,0.0001409903521338568,1.715111128223649,0.0001626522281749752,1.721179607391202,0.0001905816778311525,1.725467647032777,0.0002298966642919542,1.729046307314766,0.0002009215890574054,1.595940213310659,0.0002073807405109717,1.572051400846664,0.0001572643933031184,1.699736215928227
0.0001112869912400809,1.704397461753045,0.0001059802550563214,1.719036873449654,0.0001244471911017541,1.709603524844291,0.0001409991661667234,1.715132115815334,0.0001627427136772649,1.721328577123947,0.0001907304669918764,1.725621291806736,0.0002300497768917874,1.729106556129886,0.0002049215890574054,1.602753688237209,0.0002113807405109717,1.57080715457123,0.0001612643933031184,1.695706079279395
0.000111297361393464,1.70443585785854,0.0001088157235829821,1.725575926259686,0.0001244551623644619,1.709627847064534,0.0001410078294541466,1.715152731474555,0.0001628487860073523,1.721501676578557,0.0001908048615722384,1.72569713770881,0.0002303560020914539,1.729220804487432,0.0002089215890574054,1.610141263135288,0.0002153807405109716,1.570156037709361,0.0001652643933031184,1.691495660496865
0.0001113145031351719,1.70449927491752,0.0001117701127093779,1.729308829061257,0.0001244619129027751,1.709648434853286,0.0001410184720665703,1.715178039624576,0.0001629825922445439,1.721717671399719,0.0001908208394161031,1.725713342242637,0.0002304453808198145,1.729252578178774,0.0002129215890574053,1.618013130665912,0.0002193807405109716,1.570102912440362,0.0001692643933031183,1.687121580307942
0.0001113487866185876,1.704625917165861,0.0001147976417771842,1.729715002134696,0.0001244684343133468,1.709668315388036,0.0001410329838600609,1.715212517367066,0.0001630788908532525,1.721871484191894,0.0001908440567995973,1.725736835425046,0.0002306241382765356,1.729313992384824,0.0002169215890574053,1.626273599226625,0.0002233807405109716,1.570648162284069,0.0001732643933031183,1.682601104930113
0.0001113970574470945,1.704803793627674,0.0001149879091604336,1.729623748710668,0.0001244753630996734,1.709689428696019,0.000141057445884628,1.715270553429961,0.000163178230588208,1.722028716142523,0.0001908648730979625,1.725757844992264,0.0002309816531899779,1.729428280522135,0.0002209215890574053,1.634822256192905,0.0002273807405109716,1.571787689336042,0.0001772643933031183,1.677952077914495
0.0001114430266130533,1.704972714648698,0.0001150049265968823,1.729614915964478,0.0001244836340151744,1.709714619425366,0.0001411063699337622,1.715386316926515,0.0001632989512796642,1.722217818644216,0.0001908852933566386,1.725778405213897,0.0002310496850291773,1.729448737872583,0.0002249215890574053,1.643555188514132,0.0002313807405109716,1.573512945065576,0.0001812643933031183,1.673192849712485
0.0001114537299809225,1.705011979368831,0.0001150315322783705,1.729600885833937,0.000124495014500218,1.709749259085199,0.0001411753337536707,1.71554879822506,0.0001634694665894484,1.722481227679692,0.0001909072150570247,1.725800422446887,0.0002310703507744982,1.729454870352193,0.0002289215890574053,1.652366245826798,0.0002353807405109716,1.575810994445097,0.0001852643933031183,1.668342205243603
0.0001114751367166609,1.705090433310647,0.0001150552107513634,1.729588172956481,0.000124514316374751,1.709807951693811,0.0001412469925320947,1.715716759268757,0.0001638080512721817,1.722991387736053,0.0001909252075762351,1.725818451026296,0.00023111168226514,1.729467020991779,0.0002329215890574053,1.66114833073121,0.0002393807405109716,1.578664612929826,0.0001892643933031183,1.663419289750464
0.0001114888232850567,1.705140540659594,0.000115079807420169,1.729574741389219,0.0001245529201238172,1.709925117749782,0.0001413122745939086,1.715869000487583,0.000164446118902967,1.723905863666744,0.0001909447928241251,1.725838032115304,0.0002311664359245596,1.729482882736633,0.0002369215890574053,1.669794700548145,0.0002433807405109716,1.582052415560635,0.0001932643933031183,1.658443533233507
0.0001115011229998504,1.705185535475319,0.0001151086998647452,1.729558670297591,0.0001246067974068412,1.710088151005384,0.0001413901423250643,1.716049625328391,0.0001652307067867759,1.724945321127338,0.0001909700624009534,1.725863229450448,0.0002312202484181419,1.729498211105367,0.0002409215890574053,1.678200264732749,0.0002473807405109716,1.58594901722243,0.0001972643933031183,1.653434573763738
0.0001115257224294378,1.70527542509074,0.0001151510923718115,1.729534515739476,0.0001246636489082252,1.71025956437393,0.0001414518770407735,1.716192078120382,0.0001666515566650085,1.726585112120636,0.0001910093409373011,1.725902246051387,0.0002312388888823673,1.729503460518033,0.0002449215890574053,1.686262862176146,0.0002513807405109715,1.590325222857075,0.0002012643933031183,1.648412179976177
0.0001115565433607035,1.705387860416421,0.0001152215451802092,1.729492862735694,0.0001247151900419848,1.71041441477839,0.0001415181761534824,1.71634432345276,0.000168291925443595,1.728082039520315,0.0001910878980099964,1.7259797325472,0.0002312761698108181,1.729513866276392,0.0002489215890574053,1.693884502870054,0.0002553807405109715,1.595148246205593,0.0002052643933031182,1.643396173049881
0.0001115973545746707,1.705536417195414,0.0001152879958154731,1.72945184863671,0.0001247673251894072,1.71057051470126,0.0001415741237805623,1.716472200906687,0.0001698262312675703,1.729090883508117,0.0001912059718122262,1.726094824652078,0.0002313276237227734,1.729528024118085,0.0002529215890574053,1.700972558843233,0.0002593807405109715,1.60038195544072,0.0002092643933031182,1.638406348482482
0.0001116534698668027,1.705740079146277,0.0001153739805932607,1.729396290707998,0.0001247791863183167,1.710605953285166,0.0001416537490511406,1.71665325248273,0.0001711604909534229,1.729656761865545,0.0001913611867127015,1.726243608395951,0.0002313860327695693,1.729543809162198,0.0002569215890574052,1.707440889895549,0.0002633807405109715,1.605987143849555,0.0002132643933031182,1.633462397967955
0.0001117369347155662,1.70604170518239,0.0001155007393681349,1.729309273988024,0.0001247999459550526,1.710667911490612,0.000141785249377739,1.716949819534785,0.0001722171318077442,1.729897827522697,0.0001915179446469237,1.726390970467406,0.0002314623001248066,1.729563961659707,0.0002609215890574052,1.713210890448271,0.0002673807405109715,1.611921823538474,0.0002172643933031182,1.628583831685915
0.0001118857900739636,1.706575766105015,0.0001156588834993893,1.729192178260476,0.0001248383692870978,1.710782361759349,0.0001420482500309357,1.717533794823851,0.0001726521154874093,1.729943718027577,0.000191676928988518,1.726537442220764,0.0002315710287522935,1.729591792946067,0.0002649215890574052,1.718212444788388,0.0002713807405109715,1.618141539960116,0.0002212643933031182,1.623789901309131
0.0001121835007907586,1.707628827363412,0.000115694951558857,1.729164146704409,0.0001248918240194756,1.710941096227458,0.0001424125919276964,1.718322446739884,0.0001730941900930905,1.729958443633266,0.0001918358079535827,1.726680809840633,0.0002317672430511629,1.729639343774928,0.0002689215890574052,1.722384779098456,0.0002753807405109715,1.624599704906345,0.0002252643933031182,1.619099524033084
0.0001127615805199965,1.709615044579659,0.0001157670876777925,1.729106607944763,0.0001249832048197355,1.711211130041682,0.0001431412757212177,1.719827840866705,0.000173308545921606,1.729954000095562,0.0001920062127976219,1.726831230588346,0.0002321596716489017,1.729724114187476,0.0002729215890574052,1.725677199918296,0.0002793807405109715,1.631247945472864,0.0002292643933031182,1.614531207927355
0.0001139177399784722,1.713346367605503,0.0001158031557372603,1.72907710109896,0.0001251560988048973,1.711717449236219,0.0001444517847180694,1.722288256138321,0.0001735265630211003,1.72994172075693,0.0001921647480516193,1.72696805686312,0.0002324760700769559,1.729782422549252,0.0002769215890574052,1.72804971006553,0.0002833807405109715,1.638036466381588,0.0002332643933031182,1.610102978903426
0.0001162300588954237,1.719777264882124,0.0001158136434897759,1.729068428968382,0.0001255018867752209,1.71271189912121,0.0001451070392164952,1.723396558493213,0.0001737149511039241,1.729924808514303,0.0001923406266775499,1.727116329559955,0.0002328230491530249,1.729836055372013,0.0002809215890574052,1.729473494531563,0.0002873807405109714,1.644914422946919,0.0002372643933031182,1.605832309587064
0.0001191552015520254,1.72576843802639,0.0001158235438753814,1.729060204401614,0.0001261934627158681,1.714626693832467,0.0001454346664657081,1.723919670190398,0.0001738881356206273,1.729904108192075,0.0001925623643821665,1.727297973003712,0.0002331682803591154,1.729878705962719,0.0002810723781058103,1.729508344055976,0.0002913807405109714,1.651830301892405,0.0002412643933031181,1.601736050375954
0.0001222780064612269,1.729312908228188,0.0001158306651979547,1.729054265601886,0.0001275766145971625,1.718149568764238,0.0001455211649667466,1.724054299398722,0.0001741018112555816,1.729871767661626,0.0001928811829282591,1.727548776274123,0.0002335144656900915,1.729910739352277,0.0002812315970583968,1.72954364963627,0.0002953807405109714,1.658732307165542,0.0002452643933031181,1.597830362954604
0.0001230888947454698,1.729732818350458,0.0001158371912686589,1.729048806393622,0.0001301983310277228,1.72363915595613,0.0001455644142172658,1.724121067065758,0.000174194762035342,1.729855355238177,0.0001934607101757993,1.727973235149426,0.0002338419494793658,1.729931143868601,0.0002812796110610857,1.729553995463052,0.0002993807405109714,1.665568747861111,0.0002492643933031181,1.594130656528856
0.0001234943388875912,1.729864356784187,0.0001158502434100672,1.729037839732417,0.0001333874311620491,1.728075686030148,0.0001456509127183042,1.724253506881896,0.0001743806635948629,1.729818268554286,0.0001943299519665744,1.728533436462705,0.0002341262480300595,1.729941052002069,0.0002813242866099734,1.729563496676689,0.0003033807405109714,1.672288425347725,0.0002532643933031181,1.590651527031574
0.0001236970609586519,1.729910478505316,0.0001158763476928839,1.72901571346262,0.0001335993206309539,1.728279658074811,0.000145769623553471,1.724432885750235,0.0001747524667139048,1.72972705762873,0.0001955328450653222,1.729156277983423,0.0002343656699926492,1.729943768101093,0.0002814136377077488,1.729582136802658,0.0003073807405109714,1.678841016698299,0.0002572643933031181,1.587406699539374
0.0001237984219941822,1.729928623836088,0.0001159285562585173,1.728970689386798,0.0001340230995687636,1.728653020085548,0.0001459890098803873,1.72475711752062,0.0001748442770705076,1.729701039622898,0.0001967266002851285,1.72959824409986,0.0002347424093669575,1.729937622579869,0.0002815923399032996,1.72961796745805,0.0003113807405109714,1.685177451552895,0.0002612643933031181,1.584408974127563
0.0001238059090946333,1.729929834150687,0.000116032973389784,1.728877557160775,0.0001342516008016816,1.728835140768618,0.000146300954722934,1.725201819279928,0.0001750278977837133,1.729644853928233,0.0001977665849603143,1.729839480140555,0.000235040983313323,1.729923702414404,0.0002819497442944013,1.729683827406083,0.0003153807405109714,1.691250279591663,0.0002652643933031181,1.581670175376898
0.0001238185472686984,1.729931836576425,0.0001162418076523174,1.728678973677848,0.000134261752626827,1.728842919254129,0.000146801734332056,1.725875378979719,0.0001753951392101246,1.72951589798542,0.0001986062946152852,1.729936250887983,0.0002352794844228538,1.729906834800003,0.0002820960657600047,1.729708557688552,0.0003193807405109714,1.697014025865986,0.0002692643933031181,1.579201105731333
0.0001238329695113842,1.729934059411621,0.0001166594761773843,1.728232679938458,0.0001342820562771178,1.72885839633439,0.0001478032935502998,1.727071787292091,0.0001754675056383365,1.729487881024852,0.0001989512982910844,1.729950598257515,0.0002355260148461021,1.729884034622167,0.0002823887086912115,1.729754124574729,0.0003233807405109713,1.702425531326935,0.0002732643933031181,1.577011502890754
0.0001238494592927334,1.729936519583386,0.0001174344784558596,1.727232184402217,0.0001343226635776993,1.728889030858918,0.0001490398756880448,1.728267881754139,0.0001755083636739382,1.729471684045923,0.0001992088959387112,1.729951656305878,0.0002358429136672824,1.729846718412523,0.000282534939182988,1.729774947887844,0.0003273807405109713,1.707444276001066,0.000277264393303118,1.575110001406733
0.0001238670882115512,1.729939053743659,0.0001184657513107005,1.725557911690389,0.0001343620473097911,1.728918335069702,0.0001502596011159953,1.729139076707673,0.0001755299656818533,1.729463010153901,0.0001995226644639532,1.729941794763691,0.0002359683760294384,1.729829456312424,0.0002828274001665412,1.729812702510582,0.0003313807405109713,1.712032682393611,0.000281264393303118,1.573504098632789
0.0001238883334079817,1.729941975972182,0.0001197343304121139,1.722973154557385,0.0001344050788938453,1.728949894908667,0.0001513553970721612,1.729657553529845,0.0001755444960850239,1.729457132781087,0.0001997548590759122,1.729926613283653,0.0002362193007537504,1.729790699292556,0.0002829733491662827,1.729829601864096,0.0003353807405109713,1.71615639684727,0.000285264393303118,1.572200125163396
0.000123914805027538,1.729945415538812,0.0001212971110195689,1.719020754801123,0.0001344667901090429,1.728994318329968,0.0001522469011702968,1.729893671311658,0.0001755543666511244,1.729453120552341,0.0001999530615357713,1.729908350194263,0.0002363405196712377,1.72976995508788,0.0002832652471657659,1.7298595209551,0.0003393807405109713,1.71978454674993,0.000289264393303118,1.571203219878328
0.0001239494703694495,1.729949581577651,0.0001232036416365231,1.713115039558183,0.0001345902125394382,1.729080206928614,0.0001526504837834985,1.729945612804853,0.0001755621963039966,1.729449926585477,0.0002001701236984811,1.729882746123165,0.0002365829575062122,1.729724518355057,0.0002834104651705722,1.729872478226119,0.0003433807405109713,1.7228899716656,0.000293264393303118,1.570517309690685
0.0001239951978352794,1.729954490431157,0.0001255183931005307,1.704485370172597,0.0001348187232744362,1.729228801435031,0.0001530513524888217,1.729963265847648,0.0001755692760830138,1.729447029881691,0.0002004846366426737,1.729835258172446,0.0002367041535947736,1.729699831352531,0.0002837009011801847,1.729894549927703,0.0003473807405109713,1.72544942665817,0.000297264393303118,1.570145094078439
0.0001240547977394551,1.729959886709164,0.0001283332567234575,1.692140596403043,0.0001351043028350873,1.729395443577069,0.0001532474208934822,1.72995957944087,0.0001755834356410483,1.729441211874524,0.000200591108837836,1.729816397885956,0.0002369465457718963,1.729646514054568,0.0002838454938773615,1.729903627508226,0.0003513807405109713,1.727443756285911,0.000301264393303118,1.570088034460408
0.0001241317445811596,1.729965176780114,0.0001316338712704544,1.675678397730071,0.0001355346524150097,1.729606467147528,0.0001534474356644998,1.729947479454178,0.0001756117547571173,1.729429477470253,0.0002008040532281607,1.729774454361784,0.0002370676549770256,1.72961790563485,0.000284134679271715,1.729917971437764,0.0003553807405109713,1.728858037964313,0.000305264393303118,1.570346348458489
0.0001242301183970346,1.729969187261528,0.0001354406009114668,1.655098117387128,0.0001360787598201744,1.729804099904771,0.0001536159526111661,1.729930748477231,0.0001756683929892552,1.729405615170141,0.0002009071837748041,1.729752117696804,0.0002373098733872842,1.729556755275456,0.0002842809431877598,1.729923290999329,0.0003558807405109713,1.728993463773902,0.000309264393303118,1.570919009068665
0.0001243520344056768,1.729969870844356,0.0001394406009114668,1.633121850578993,0.0001365762449139719,1.729917046436744,0.0001537691091048368,1.729910358324272,0.0001757816694535311,1.729356317160512,0.0002011134448680908,1.72970348558637,0.0002373704279898488,1.729540648568214,0.0002845734710198493,1.729930029392784,0.0003568807405109713,1.729236550535693,0.0003132643933031179,1.571803748743941
0.0001244896280089388,1.729964943090853,0.0001434406009114668,1.612427901081459,0.0001369887452286894,1.729961548606536,0.0001539516129271973,1.729879616688144,0.0001760082223820829,1.729251432140427,0.0002012164699634756,1.729677218507113,0.0002374915371949781,1.729507452673223,0.0002847229369095488,1.729931464630663,0.0003571307405109713,1.729291527424707,0.0003172643933031179,1.572997068372982
0.0001246238037859216,1.729954317871542,0.0001474406009114668,1.594587814156238,0.0001373006222536872,1.729965596192728,0.0001542969085997968,1.729802291409662,0.0001764613282391864,1.729016546097795,0.0002014225201542453,1.729620737442569,0.0002375595578177778,1.729488233977848,0.0002850218686889479,1.729930261381167,0.0003576307405109714,1.729394515962217,0.0003212643933031179,1.574494251118899
0.000124746634947781,1.729939553275041,0.0001514406009114668,1.580956364335117,0.0001374584336947488,1.729957931973243,0.0001546738456416172,1.729689281437094,0.0001773675399533935,1.728446676409336,0.000201525451122675,1.729590552595182,0.0002376955990633773,1.72944855773869,0.0002851706222071619,1.729927638712324,0.0003577557405109714,1.729418810901998,0.0003252643933031179,1.576289381063454
0.000124868490252692,1.729920148740268,0.0001552308796428724,1.5728660754698,0.0001376169633835993,1.72994366240056,0.0001547606313246503,1.72965903844582,0.0001791799633818077,1.726910216303232,0.0002017313130595343,1.729526247560731,0.0002377212513702883,1.729440891231827,0.00028546812924359,1.7299183586605,0.0003580057405109714,1.729465656891606,0.0003292643933031179,1.578375366582981
0.0001250118696388125,1.729891250633843,0.0001587038184137909,1.570066695120345,0.0001377584015318166,1.729925373542412,0.0001549342026907163,1.72959381398589,0.0001823330351629675,1.723006222532255,0.000201834244027964,1.729492128435292,0.0002377412556514372,1.729434871969527,0.0002856136999240375,1.729911857957108,0.0003580682405109715,1.729477004953538,0.0003332643933031179,1.580743968363668
0.000125260825058386,1.729825500841669,0.0001619794246029122,1.571627048634618,0.0001379018280615531,1.729901476748353,0.0001550208094026371,1.729558907572818,0.0001861725766380034,1.716247947428214,0.0002018760294462122,1.729477903608883,0.0002377672658710486,1.729426992149789,0.0002859048412849325,1.729894993482817,0.0003581125144419994,1.729484955737286,0.0003372643933031179,1.583385831945521
0.0001255506169509952,1.729724093541445,0.0001651585191576414,1.576968317846391,0.0001381034185345928,1.729858783375096,0.0001551940228264786,1.729484381824505,0.0001901725766380034,1.707077645627127,0.0002019225056053134,1.729461828316405,0.0002378192863102715,1.729411051496714,0.0002860497313067107,1.729884681439134,0.0003581400659003576,1.729489866635626,0.0003412643933031179,1.586290524666465
0.0001259014983436035,1.729565543466389,0.0001683097983770407,1.585729560737767,0.0001384957351700561,1.729745214917404,0.0001552270133590041,1.729469475496566,0.0001941725766380033,1.696032182872953,0.0002019419284406124,1.729455031173835,0.0002379233271887172,1.729378446306948,0.000286339511350267,1.729860231697779,0.0003581622598650245,1.729493802036552,0.0003452643933031178,1.589446576860677
0.0001260288813651922,1.729498304774253,0.0001715122605464897,1.597741148365752,0.0001388592281721243,1.729604091319485,0.0001552487642998578,1.729459523055534,0.0001981725766380033,1.683474521230048,0.0002019554279404878,1.729450279468933,0.0002381314089456086,1.72931034179758,0.0002864853124341312,1.729846001464936,0.0003581820321988337,1.729497292589506,0.0003492643933031178,1.592841527148464
0.0001260925728759865,1.729462754164992,0.0001748607750064978,1.613015958587448,0.0001390077151196227,1.729536522498641,0.0001552602509266689,1.729454227253705,0.0002021725766380033,1.669817299862927,0.000201967216260923,1.729446111659674,0.0002385475724593914,1.729162568112042,0.0002867769146018596,1.729813669032542,0.0003582215768664519,1.729504230023101,0.0003532643933031178,1.596461971638852
0.0001261082160503288,1.729453825783118,0.0001784904240527467,1.631771709012469,0.0001390819585933719,1.729500582656286,0.000155269163850642,1.729450099015108,0.0002061725766380033,1.655509275897547,0.0002019800551964377,1.729441552859929,0.0002393798994869572,1.72882086672667,0.0002869232290709729,1.729795501340318,0.0003583006662016885,1.729517930183352,0.0003572643933031178,1.6002936168506
0.0001261224648663555,1.72944562569079,0.0001824904240527467,1.653713593014373,0.0001391104780841518,1.729486395099144,0.0001552773718889824,1.729446282562913,0.0002101725766380033,1.641020578892278,0.0002019926840076877,1.729437048794024,0.0002410445535420886,1.727953841935182,0.0002872158580091995,1.729755269214602,0.0003584588448721615,1.7295446315369,0.0003612643933031178,1.604321336142722
0.0001261354349992553,1.729438105492629,0.0001864904240527467,1.67537292625408,0.0001391432462059313,1.729469832415086,0.0001552937879656632,1.729438607380937,0.0002141725766380033,1.626827263435925,0.0002020179416301877,1.729427981529868,0.0002443738616523514,1.725495745316544,0.00028736236839355,1.729733175024671,0.0003587752022131076,1.72959523729841,0.0003652643933031178,1.608529229431707
0.0001261474960257677,1.729431064535867,0.0001904904240527466,1.69510482461841,0.0001391565220465267,1.729463042524801,0.0001553266201190248,1.72942308792577,0.0002181725766380033,1.613395667439744,0.0002020684568751876,1.729409610503812,0.0002483738616523514,1.721304661638659,0.0002876553891622509,1.729685082587606,0.0003589407350823418,1.729620229777587,0.0003692643933031178,1.612900685959693
0.0001261716180787926,1.729416844254776,0.0001944904240527466,1.71141082009484,0.0001391656818420209,1.729458331015461,0.000155392284425748,1.729391372805743,0.0002221725766380033,1.601167090062474,0.0002021694873651874,1.729371922717982,0.0002523738616523514,1.715834475327292,0.0002878019766547236,1.729659071102988,0.00035927180082081,1.729667148789341,0.0003732643933031178,1.617418449865819
0.0001262198621848423,1.729387850338596,0.0001984904240527466,1.723052656531162,0.0001391734989229489,1.72945429287739,0.0001555236130391943,1.729325239001796,0.0002261725766380033,1.590543292692969,0.000202371548345187,1.72929276633521,0.0002563738616523514,1.709183352037963,0.0002880951516396691,1.729603143673054,0.0003594582631998947,1.72969177414802,0.0003772643933031178,1.622064688301885
0.0001263163503969417,1.729327650042819,0.0002021530608825495,1.728861019033227,0.000139181125029243,1.729450338059851,0.000155786270266087,1.729182167874338,0.0002301725766380032,1.581873299360041,0.0002027756703051863,1.72911934836562,0.0002603738616523514,1.70147064103969,0.0002882066785972919,1.729580501988671,0.0003598311879580639,1.729737131134739,0.0003812643933031177,1.626821061823464
0.0001265093268211406,1.729198407577814,0.0002023640846190307,1.729044509995424,0.0001391903564879178,1.729445530464256,0.0001563115847198724,1.728852906008675,0.0002341725766380032,1.575441930232814,0.0002035839142251848,1.728712252710738,0.0002643738616523513,1.692834733584738,0.0002884297325125374,1.729532960720093,0.0003600175451471256,1.729757850698156,0.0003852643933031177,1.631668796778606
0.0001268952796695383,1.728904624742545,0.0002024261766068965,1.729095300747597,0.0001392088194052673,1.729435848712078,0.0001573622136274433,1.728022796417528,0.0002381725766380032,1.571460444920935,0.0002052004020651817,1.72765857874666,0.0002683738616523513,1.683430579717233,0.0002885412594701602,1.729508061586579,0.0003603902595252491,1.729795397338402,0.0003892643933031177,1.636588759408396
0.0001276671853663337,1.728176515850734,0.0002024433222916188,1.729109069160978,0.0001392457452399664,1.729416219001785,0.0001594634714425849,1.72568554702223,0.0002421725766380032,1.570059602953948,0.0002084333777451757,1.724609986517026,0.0002723738616523513,1.673426908077203,0.0002885854695912054,1.729497983231131,0.0003605763518174622,1.729812200810791,0.0003932643933031177,1.641561531366901
0.0001292109967599246,1.726164769464907,0.0002024582302756296,1.729120950354634,0.0001393195969093646,1.729375895066821,0.0001625224683459287,1.720721529063745,0.0002461725766380032,1.571285369391311,0.0002124333777451757,1.719168415096287,0.0002763738616523513,1.663003198583801,0.0002886147905797508,1.729491233906157,0.0003609485364018883,1.729841923758818,0.0003972643933031177,1.646567486362419
0.0001316116350635046,1.721607467424347,0.0002024689593121258,1.729129449078999,0.0001394673002481609,1.729290991697493,0.000166064202807919,1.712812413155583,0.0002501725766380032,1.575097406598916,0.0002164333777451757,1.712008697626717,0.0002803738616523513,1.652346462313598,0.0002886332730430185,1.729486952770466,0.0003611340191710461,1.729854802554803,0.0004,1.65
0.0001344432164007504,1.714129159873433,0.0002024790556764278,1.72913740690978,0.0001397627069257535,1.729104184756696,0.0001699849846242127,1.701657329172217,0.0002541725766380032,1.581370401680427,0.0002204333777451757,1.703308736514432,0.0002843738616523513,1.641647886347448,0.0002886477488213652,1.729483585293556,0.0003615049847093619,1.729876699568022,  ,  
0.0001375790943046299,1.703470675850457,0.0002024992484050317,1.729153206960629,0.0001403535202809388,1.728662765680722,0.0001739849846242127,1.688133335493086,0.0002581725766380032,1.589898185880425,0.0002244333777451757,1.693284692514439,0.0002883738616523513,1.631099403780499,0.0002886609371901061,1.729480506278732,0.0003616899799575404,1.729885695420049,  ,  
