/Vpeak (Cout=1e-12) X,/Vpeak (Cout=1e-12) Y,/Vpeak (Cout=5.222222e-12) X,/Vpeak (Cout=5.222222e-12) Y,/Vpeak (Cout=7.333333e-12) X,/Vpeak (Cout=7.333333e-12) Y,/Vpeak (Cout=2e-11) X,/Vpeak (Cout=2e-11) Y,/Vin (Cout=1e-12) X,/Vin (Cout=1e-12) Y,/Vpeak (Cout=1.155556e-11) X,/Vpeak (Cout=1.155556e-11) Y
0.3974345307153975,1.681766386832407,0.382349912108656,1.637318996708176,0.3783605276892233,1.621325125371703,0.3789934616726354,1.623996450653083,0.3974345307153975,1.681996894285562,0.3780896463589918,1.620155925435051
0.4016786636780421,1.690737620076996,0.3843191503997023,1.644462128260783,0.3800381100848903,1.628309235432024,0.3811341462965743,1.632656130835111,0.4016786636780421,1.690967846050635,0.3797746901116318,1.627233851303836
0.4030211513381077,1.693321128696094,0.3853037695452254,1.647861671451519,0.3833932748762242,1.641158732175499,0.3822044886085438,1.636759697752765,0.4030211513381077,1.693551275846751,0.3806172119879518,1.630626499507896
0.4057061266582389,1.698154002902779,0.3872730078362716,1.654335053573902,0.3844082732766851,1.644771158763258,0.3843451732324827,1.644540446670581,0.4057061266582389,1.698383906590434,0.3823022557405918,1.637132568989259
0.4102566073050501,1.705418962348646,0.3882576269817947,1.657415852042674,0.386438270077607,1.65163955772312,0.3854155155444521,1.648227514956229,0.4102566073050501,1.705648309582601,0.3856723432458719,1.649098142125107
0.4117092880629066,1.70751558109829,0.390226865272841,1.6632822870465,0.387387280116726,1.654694512948771,0.387556200168391,1.655218548590017,0.4117092880629066,1.707744770069177,0.3867164366612248,1.652540639701314
0.4146146495786196,1.711416310323641,0.3912114844183641,1.666074229458225,0.3892853001949639,1.660522046614682,0.3886265424803605,1.658531394980572,0.4146146495786196,1.711645082454762,0.3888046234919307,1.659076494890605
0.4191454788500083,1.716793550223191,0.3931807227094103,1.671390630705771,0.3930813403514397,1.671127337776009,0.3907672271042994,1.664812873453533,0.4191454788500083,1.717021524032615,0.3897684734492241,1.661943203428815
0.4205964961141249,1.718350903628909,0.3971191992915027,1.681031733823435,0.3942531160785775,1.674139060805709,0.3918375694162688,1.667789483391398,0.4205964961141249,1.718578641675056,0.3916961733638108,1.667407614080214
0.423498530642358,1.721248634626135,0.3983516072572558,1.683797673904895,0.3965966675328531,1.679820919678104,0.3939782540402078,1.67343343018211,0.423498530642358,1.721475784909035,0.3926600233211042,1.670010942178452
0.4278405841521332,1.725093297706357,0.400816423188762,1.689000166701386,0.3976015969092827,1.682124621544007,0.3950485963521772,1.67610793340202,0.4278405841521332,1.725319381442116,0.3945877232356909,1.674973309630298
0.4330229198000505,1.729010387060376,0.4049682294956676,1.696852624372793,0.399611455662142,1.686506903037875,0.3971892809761161,1.681179061252774,0.4330229198000505,1.729234899016102,0.3984431230648644,1.683990893860366
0.4344277197767336,1.729960732394994,0.4063073180188158,1.699162145903176,0.4036311731678606,1.694438099976374,0.3982596232880856,1.683582123154678,0.4344277197767336,1.73018484449687,0.3996912296619188,1.686670455004924
0.4372373197300999,1.731733289583281,0.4089854950651122,1.703483243164903,0.4049527503428593,1.696821976847785,0.4004003079120245,1.688138576146484,0.4372373197300999,1.731956351438938,0.4021874428560277,1.691706555791641
0.440699033782912,1.733701373615452,0.4132684461363497,1.70963996695949,0.4075959046928566,1.701286061094056,0.4014706502239939,1.690297749442323,0.440699033782912,1.733922781432133,0.4032297431778551,1.693688501573556
0.4441357775021524,1.735443605758236,0.4146599648844791,1.711458375959555,0.4119186528030633,1.707790306084941,0.4036113348479328,1.694391769745965,0.4441357775021524,1.735662977893548,0.40531434382151,1.697451727658638
0.4477262511827611,1.737063442125478,0.4174430023807379,1.714851797650786,0.4133342259770892,1.709724487581457,0.4078927040958106,1.701753534904885,0.4477262511827611,1.737280163625887,0.4094835451088198,1.704237454111656
0.4511746301706183,1.73844767327041,0.4218055785427365,1.719576619808697,0.4161653723251412,1.713329653163959,0.4093105619757366,1.703968924965271,0.4511746301706183,1.738661355847305,0.410898674195036,1.706334505150067
0.4545982325901772,1.739673866691139,0.4232332274892668,1.720979466747095,0.4205068408580919,1.718237802557989,0.4121462777355884,1.708097756194513,0.4545982325901772,1.739884219328311,0.4137289323674683,1.710243316118746
